date,season,matchtype,matchno,elapsed_time,overtime_level,overtime_gametime,second_overtime_gametime,teamA_name,teamA_score,teamB_name,teamB_score,qpd,teamA_rt_snitch,teamB_rt_snitch,teamA_ot_snitch,teamB_ot_snitch,teamA_sd_snitch,teamB_sd_snitch,elapsed_time2,head_ref,snitch
10/25/2014,2015,0,1598,0:21:00,0,,0,San Marcos Sharknados,10,Lone Star Quidditch Club,270,-230,0,1,0,0,0,0,0:21:00,Karen Schaeffer,
10/25/2014,2015,0,1599,0:22:50,0,,0,Texas Quidditch,70,Lone Star Quidditch Club,130,-30,0,1,0,0,0,0,0:22:50,Collin Magers,Kyle Carpenter
10/25/2014,2015,0,1600,0:21:23,0,,0,Tulane University,50,Lone Star Quidditch Club,170,-150,1,0,0,0,0,0,0:21:23,Collin Magers,Sam Haimowitz
10/25/2014,2015,0,1601,0:19:20,0,,0,University of Southern Mississippi,30,Lone Star Quidditch Club,260,-260,1,0,0,0,0,0,0:19:20,Joshua Mansfield,Kacey Ortiz
10/25/2014,2015,0,1602,0:22:41,0,,0,Osos De Muerte,90,Louisiana State University,80,-20,1,0,0,0,0,0,0:22:41,Joshua Mansfield,Jordan Key
10/25/2014,2015,0,1603,0:19:44,0,,0,SHSU Quidditch,100,Louisiana State University,50,20,1,0,0,0,0,0,0:19:44,Augustine Monroe,Kacey Ortiz
10/25/2014,2015,0,1604,0:24:19,0,,0,Texas State University - San Marcos,170,Louisiana State University,60,140,0,1,0,0,0,0,0:24:19,Raghu Achukola,Kyle Carpenter
10/25/2014,2015,0,1605,0:20:25,0,,0,Lone Star Quidditch Club,130,Loyola University New Orleans,40,120,0,1,0,0,0,0,0:20:25,Collin Magers,Bryan Bae
10/25/2014,2015,0,1606,0:18:10,0,,0,University of Miami,100,Loyola University New Orleans,130,0,0,1,0,0,0,0,0:18:10,Paxton Casey,Dilan Freeman
10/25/2014,2015,0,1607,0:20:10,1,,0,Emerson College Quidditch,70,New York Quidditch Club,110,20,0,1,0,1,0,0,0:20:10,Jayke Archibald,
10/25/2014,2015,0,1608,0:18:48,0,,0,Harvard Horntails,30,New York Quidditch Club,140,-80,0,1,0,0,0,0,0:18:48,Victoria Mooney,
10/25/2014,2015,0,1609,0:21:18,0,,0,Skidmore Quidditch,40,New York Quidditch Club,210,-140,0,1,0,0,0,0,0:21:18,Jordan Bailey,
10/25/2014,2015,0,1610,0:21:00,0,,0,Baylor University,190,Osos De Muerte,60,100,1,0,0,0,0,0,0:21:00,Raghu Achukola,Bryan Bae
10/25/2014,2015,0,1611,0:24:31,2,,0,SHSU Quidditch,90,Osos De Muerte,120,30,0,1,0,0,0,1,0:24:31,Collin Magers,Kacey Ortiz
10/25/2014,2015,0,1612,0:18:41,1,,0,SHSU Quidditch,60,Osos De Muerte,90,0,0,1,0,0,0,0,0:18:41,Joshua Mansfield,Nik Jablonski
10/25/2014,2015,0,1613,0:18:27,0,,0,Brandeis Quidditch,10,Quidditch Club Boston,220,-180,0,1,0,0,0,0,0:18:27,Erin Mallory,
10/25/2014,2015,0,1614,0:18:00,0,,0,University of Rhode Island,0,Quidditch Club Boston,150,-120,0,1,0,0,0,0,0:18:00,Lisle Coleman,Ryan Smythe
10/25/2014,2015,0,1615,0:19:03,0,,0,University of Vermont Quidditch,0,Quidditch Club Boston,350,-320,0,1,0,0,0,0,0:19:03,Clay Dockery,
10/25/2014,2015,0,1616,0:19:00,0,,0,Florida Gulf Coast Quidditch,100,RCQC,90,-20,1,0,0,0,0,0,0:19:00,Nicholas Zakoske,Michael Malakoff
10/25/2014,2015,0,1617,0:20:22,0,,0,Florida International University,30,RCQC,230,-170,0,1,0,0,0,0,0:20:22,Nicholas Zakoske,Michael Malakoff
10/25/2014,2015,0,1618,0:20:17,1,,0,University of Florida Quidditch,120,RCQC,90,30,0,1,1,0,0,0,0:20:17,Nicholas Zakoske,Michael Malakoff
10/25/2014,2015,0,1619,0:18:50,0,,0,Hofstra University Flying Dutchmen,70,RIT Dark Marks,120,-20,0,1,0,0,0,0,0:18:50,Ethan Sturm,
10/25/2014,2015,0,1620,0:19:14,0,,0,Skidmore Quidditch,20,RIT Dark Marks,160,-110,0,1,0,0,0,0,0:19:14,Jacob Hines,Ryan Smythe
10/25/2014,2015,0,1621,0:22:35,0,,0,The Silver Phoenix,110,San Marcos Sharknados,70,10,1,0,0,0,0,0,0:22:35,Paxton Casey,Kacey Ortiz
10/25/2014,2015,0,1622,0:21:00,0,,0,Texas Quidditch,160,San Marcos Sharknados,30,160,0,1,0,0,0,0,0:21:00,Nicolas Kubicki,Sarah Kneiling
10/25/2014,2015,0,1623,0:21:00,0,,0,Tulane University,80,San Marcos Sharknados,60,-10,1,0,0,0,0,0,0:21:00,Raghu Achukola,Drew Wasikowski
10/25/2014,2015,0,1624,0:20:37,0,,0,Mission Blues Quidditch,0,Silicon Valley Skrewts,150,-120,0,1,0,0,0,0,0:20:37,Julia Thomas,Anthony Hawkins
10/25/2014,2015,0,1625,0:27:10,0,,0,Mission Blues Quidditch,120,Skyfighters Quidditch Club,90,60,0,1,0,0,0,0,0:27:10,Martin Pyne,Matthew Ignao
10/25/2014,2015,0,1626,0:20:45,0,,0,Stanford Quidditch,160,Skyfighters Quidditch Club,50,80,1,0,0,0,0,0,0:20:45,Ra Hopkins,Jacob Schekman
10/25/2014,2015,0,1627,0:19:05,0,,0,Florida State University,10,Texas A&M Quidditch,190,-150,0,1,0,0,0,0,0:19:05,Eric Reyes,Dennis Arbour
10/25/2014,2015,0,1628,0:18:14,0,,0,Texas Quidditch,130,Texas A&M Quidditch,90,70,0,1,0,0,0,0,0:18:14,Tad Walters,Bryan Bae
10/25/2014,2015,0,1629,0:28:57,0,,0,Austin Quidditch,50,Texas State University - San Marcos,250,-170,0,1,0,0,0,0,0:28:57,William Mauer,
10/25/2014,2015,0,1630,0:21:00,1,,0,Lone Star Quidditch Club,120,Texas State University - San Marcos,50,100,0,1,0,0,0,0,0:21:00,Alex Wilson,Kyle Carpenter
10/25/2014,2015,0,1631,0:21:32,0,,0,Loyola University New Orleans,30,Texas State University - San Marcos,180,-120,0,1,0,0,0,0,0:21:32,Paxton Casey,Aakash Anand
10/25/2014,2015,0,1632,0:25:58,0,,0,Texas A&M Quidditch,60,Texas State University - San Marcos,210,-120,0,1,0,0,0,0,0:25:58,Paxton Casey,Nash Mock
10/25/2014,2015,0,1633,0:20:14,0,,0,Crimson Elite,30,Texas Tech Quidditch,90,-30,0,1,0,0,0,0,0:20:14,Mandy Tracy,Andrew Pratt
10/25/2014,2015,0,1634,0:19:44,0,,0,University of Northern Colorado,80,Texas Tech Quidditch,180,-70,0,1,0,0,0,0,0:19:44,Dan Hanson,Brent Hill
10/25/2014,2015,0,1635,0:26:34,0,,0,University of Northern Colorado,120,Texas Tech Quidditch,150,-60,1,0,0,0,0,0,0:26:34,Dan Hanson,Brian Flach
10/25/2014,2015,0,1636,0:28:02,0,,0,San Jose State University Spartans,140,The Long Beach Funky Quaffles,80,90,0,1,0,0,0,0,0:28:02,Josh Mattison,
10/25/2014,2015,0,1637,0:19:40,0,,0,Stanford Quidditch,70,The Long Beach Funky Quaffles,130,-30,0,1,0,0,0,0,0:19:40,Ra Hopkins,James Lee
10/25/2014,2015,0,1638,0:18:27,0,,0,Lone Star Quidditch Club,170,The Silver Phoenix,10,130,1,0,0,0,0,0,0:18:27,Jamin Weeks,Bryan Bae
10/25/2014,2015,0,1639,0:19:49,0,,0,Texas Quidditch,140,The Silver Phoenix,0,110,1,0,0,0,0,0,0:19:49,Collin Magers,Nik Jablonski
10/25/2014,2015,0,1640,0:23:41,0,,0,University of Southern Mississippi,10,Texas Quidditch,320,-280,0,1,0,0,0,0,0:23:41,Alex Wilson,
10/25/2014,2015,0,1641,0:20:11,0,,0,Boston University Quidditch,40,Tufts University Tufflepuffs,120,-50,0,1,0,0,0,0,0:20:11,Jeff Sherman,
10/25/2014,2015,0,1642,0:18:43,0,,0,Clark University Quidditch,0,Tufts University Tufflepuffs,270,-240,0,1,0,0,0,0,0:18:43,Jacob Hines,
10/25/2014,2015,0,1643,0:26:48,0,,0,Hofstra University Flying Dutchmen,60,Tufts University Tufflepuffs,150,-60,0,1,0,0,0,0,0:26:48,Jacob Hines,
10/25/2014,2015,0,1644,0:19:20,0,,0,RIT Dark Marks,70,Tufts University Tufflepuffs,120,-20,0,1,0,0,0,0,0:19:20,Erin Mallory,
10/25/2014,2015,0,1645,0:21:02,0,,0,Texas A&M Quidditch,140,Tulane University,30,80,1,0,0,0,0,0,0:21:02,Paxton Casey,Br
10/25/2014,2015,0,1646,0:28:51,0,,0,The Silver Phoenix,210,Tulane University,80,100,1,0,0,0,0,0,0:28:51,Paxton Casey,Dilan Freeman
10/25/2014,2015,0,1647,0:18:17,0,,0,Florida Gulf Coast Quidditch,20,University of Florida Quidditch,130,-80,0,1,0,0,0,0,0:18:17,Nicholas Zakoske,Michael Malakoff
10/25/2014,2015,0,1648,0:20:13,0,,0,Loyola University New Orleans,110,University of Miami,100,-20,1,0,0,0,0,0,0:20:13,Raghu Achukola,
10/25/2014,2015,0,1649,0:18:45,0,,0,Texas State University - San Marcos,110,University of Miami,70,70,0,1,0,0,0,0,0:18:45,Raghu Achukola,Bryan Bae
10/25/2014,2015,0,1650,0:24:56,0,,0,University of Vermont Quidditch,130,University of Rhode Island,90,70,0,1,0,0,0,0,0:24:56,Erin Mallory,
10/25/2014,2015,0,1651,0:18:30,0,,0,Texas A&M Quidditch,210,University of Southern Mississippi,10,170,1,0,0,0,0,0,0:18:30,Paxton Casey,Kyle Carpenter
10/25/2014,2015,0,1652,0:18:31,0,,0,Brandeis Quidditch,150,University of Vermont Quidditch,30,90,1,0,0,0,0,0,0:18:31,Jordan Bailey,Ryan Smythe
10/25/2014,2015,0,1653,0:18:35,0,,0,Crimson Elite,130,Utah State Quidditch Club,10,90,1,0,0,0,0,0,0:18:35,Brandon Vela,Johnson Hunyh
10/25/2014,2015,0,1654,0:20:11,0,,0,University of Northern Colorado,130,Utah State Quidditch Club,80,20,1,0,0,0,0,0,0:20:11,Dan Hanson,Dan Howland
10/25/2014,2015,0,1655,0:19:34,0,,0,Grove City Legion of Broom,40,Wooster Scottish Nationals,80,-70,1,0,0,0,0,0,0:19:34,Robert Dacey,
10/25/2014,2015,0,1656,0:20:56,0,,0,Grove City Legion of Broom,40,Wooster Scottish Nationals,70,-60,1,0,0,0,0,0,0:20:56,Chris Lecompte,
10/26/2014,2015,0,1657,0:19:40,0,,0,Boston Riot,20,Boston University Quidditch,220,-170,0,1,0,0,0,0,0:19:40,Lisle Coleman,Patrick Sheehy
10/26/2014,2015,0,1658,0:25:25,0,,0,Tufts University Tufflepuffs,190,Boston University Quidditch,50,110,1,0,0,0,0,0,0:25:25,Jacob Hines,Shane Hurlbert
10/26/2014,2015,0,1659,0:18:59,0,,0,Boston University Quidditch,180,Brandeis Quidditch,30,120,1,0,0,0,0,0,0:18:59,Erin Mallory,Jon Jackson
10/26/2014,2015,0,1660,0:21:02,0,,0,Skidmore Quidditch,60,Brandeis Quidditch,160,-70,0,1,0,0,0,0,0:21:02,David Bernstein,Ryan Smythe
10/26/2014,2015,0,1661,0:19:40,1,,0,California Dobbys,90,Cal Quidditch,120,30,0,1,0,1,0,0,0:19:40,Julia Thomas,Alejo Enriquez
10/26/2014,2015,0,1662,0:19:10,0,,0,Mission Blues Quidditch,40,Cal Quidditch,90,-20,0,1,0,0,0,0,0:19:10,Julia Thomas,James Lee
10/26/2014,2015,0,1663,0:21:58,0,,0,San Jose State University Spartans,120,Cal Quidditch,40,110,0,1,0,0,0,0,0:21:58,Ra Hopkins,Anthony Hawkins
10/26/2014,2015,0,1664,0:19:47,0,,0,Harvard Horntails,170,Clark University Quidditch,10,130,1,0,0,0,0,0,0:19:47,Jacob Hines,Erin Mallory
10/26/2014,2015,0,1665,0:21:24,0,,0,New York Quidditch Club,230,Clark University Quidditch,10,190,1,0,0,0,0,0,0:21:24,Erin Mallory,Brendan Jacobs
10/26/2014,2015,0,1666,0:18:25,0,,0,RIT Dark Marks,80,Emerson College Quidditch,60,-10,1,0,0,0,0,0,0:18:25,Erin Mallory,Devin Sandon
10/26/2014,2015,0,1667,0:18:17,0,,0,Emerson College Quidditch,60,Hofstra University Flying Dutchmen,0,30,1,0,0,0,0,0,0:18:17,Clay Dockery,Matthew Frey
10/26/2014,2015,0,1668,0:20:33,0,,0,Harvard Horntails,70,Hofstra University Flying Dutchmen,110,-10,0,1,0,0,0,0,0:20:33,David Bernstein,Patrick Sheehy
10/26/2014,2015,0,1669,0:18:29,0,,0,Quidditch Club Boston,170,Hofstra University Flying Dutchmen,10,130,1,0,0,0,0,0,0:18:29,Lisle Coleman,Devin Sandon
10/26/2014,2015,0,1670,0:21:30,0,,0,Boston University Quidditch,40,New York Quidditch Club,160,-90,0,1,0,0,0,0,0:21:30,Jayke Archibald,Jeff Sherman
10/26/2014,2015,0,1671,0:18:21,0,,0,Quidditch Club Boston,70,New York Quidditch Club,100,0,0,1,0,0,0,0,0:18:21,Ethan Sturm,Devin Sandon
10/26/2014,2015,0,1672,0:19:42,0,,0,Tufts University Tufflepuffs,100,New York Quidditch Club,130,0,0,1,0,0,0,0,0:19:42,Erin Mallory,Jaime Colon
10/26/2014,2015,0,1673,0:20:12,0,,0,Illini Ridgebacks Quidditch Team,70,Northwestern Kneazles,80,-40,1,0,0,0,0,0,0:20:12,Devin Clark,
10/26/2014,2015,0,1674,0:21:01,0,,0,New York Quidditch Club,130,Quidditch Club Boston,100,0,1,0,0,0,0,0,0:21:01,Ethan Sturm,Shane Hurlbert
10/26/2014,2015,0,1675,0:32:14,0,,0,Tufts University Tufflepuffs,60,Quidditch Club Boston,140,-50,0,1,0,0,0,0,0:32:14,Jacob Hines,David Fox
10/26/2014,2015,0,1676,0:18:29,0,,0,Boston University Quidditch,110,RIT Dark Marks,100,-20,1,0,0,0,0,0,0:18:29,Erin Mallory,Patrick Sheehy
10/26/2014,2015,0,1677,0:23:35,0,,0,Quidditch Club Boston,130,RIT Dark Marks,90,10,1,0,0,0,0,0,0:23:35,Clay Dockery,David Fox
10/26/2014,2015,0,1678,0:22:08,0,,0,Silicon Valley Skrewts,70,San Jose State University Spartans,50,-10,1,0,0,0,0,0,0:22:08,Julia Thomas,Colin Holtson
10/26/2014,2015,0,1679,0:19:14,0,,0,San Jose State University Spartans,30,Silicon Valley Skrewts,70,-10,0,1,0,0,0,0,0:19:14,Martin Pyne,Anthony Hawkins
10/26/2014,2015,0,1680,0:19:11,0,,0,Cal Quidditch,80,The Long Beach Funky Quaffles,50,0,1,0,0,0,0,0,0:19:11,Ra Hopkins,Matthew Ignao
10/26/2014,2015,0,1681,0:19:02,0,,0,Brandeis Quidditch,60,Tufts University Tufflepuffs,120,-90,1,0,0,0,0,0,0:19:02,Lisle Coleman,Matthew Frey
10/26/2014,2015,0,1682,0:27:25,0,,0,Emerson College Quidditch,70,Tufts University Tufflepuffs,170,-70,0,1,0,0,0,0,0:27:25,Jayke Archibald,Ryan Smythe
10/26/2014,2015,0,1683,0:23:29,0,,0,Skidmore Quidditch,150,University of Rhode Island,70,110,0,1,0,0,0,0,0:23:29,David Bernstein,Ryan Smythe
11/1/2014,2015,1,1684,0:25:22,0,,0,Richmond Quidditch,120,Appalachian Apparators Quidditch,80,10,1,0,0,0,0,0,0:25:22,Michael Clark-Polner,Jonyull Kosinski
11/1/2014,2015,1,1685,0:25:04,0,,0,George Mason Club Quidditch,170,Carnegie Mellon Quidditch Club,10,130,1,0,0,0,0,0,0:25:04,Alex Krall,Quinn Ogden
11/1/2014,2015,1,1686,0:18:21,0,,0,Villanova Community Quidditch,150,Carnegie Mellon Quidditch Club,30,150,0,1,0,0,0,0,0:18:21,Robert Dacey,Phill Cain
11/1/2014,2015,1,1687,0:20:57,0,,0,Virginia Quidditch Club,190,Carnegie Mellon Quidditch Club,10,150,1,0,0,0,0,0,0:20:57,Erin Mallory,Ben Tunick
11/1/2014,2015,1,1688,0:18:33,0,,0,RPI Quidditch,270,Cornell Quidditch,0,240,1,0,0,0,0,0,0:18:33,Lisle Coleman,
11/1/2014,2015,1,1689,0:22:53,0,,0,Syracuse University Quidditch Club,160,Cornell Quidditch,20,110,1,0,0,0,0,0,0:22:53,Mario Nasta,
11/1/2014,2015,1,1690,0:24:56,0,,0,Oklahoma State University,150,Crimson Warhawks,60,60,1,0,0,0,0,0,0:24:56,Austin Pitts,Keegan Burgardt
11/1/2014,2015,1,1691,0:24:43,0,,0,Wichita State University,40,Crimson Warhawks,140,-70,0,1,0,0,0,0,0:24:43,Mark Woolard IV,Elias Kellogg
11/1/2014,2015,1,1692,0:20:15,0,,0,Maryland Quidditch,100,District of Columbia Quidditch Club,60,10,1,0,0,0,0,0,0:20:15,Alex Krall,Nathan Love
11/1/2014,2015,1,1693,0:21:30,0,,0,Carnegie Mellon Quidditch Club,10,Duke University Quidditch,80,-40,0,1,0,0,0,0,0:21:30,Michael Clark-Polner,Lee Hodge
11/1/2014,2015,1,1694,0:23:29,0,,0,George Mason Club Quidditch,110,Duke University Quidditch,60,80,0,1,0,0,0,0,0:23:29,Erin Mallory,Jack Harver
11/1/2014,2015,1,1695,0:22:00,0,,0,Villanova Community Quidditch,180,Duke University Quidditch,60,90,1,0,0,0,0,0,0:22:00,Nick Zakoske,Racquel Jones
11/1/2014,2015,1,1696,0:20:35,0,,0,Virginia Quidditch Club,70,Duke University Quidditch,40,60,0,1,0,0,0,0,0:20:35,Nick Zakoske,Nathan Love
11/1/2014,2015,1,1697,0:21:28,0,,0,Villanova Community Quidditch,100,George Mason Club Quidditch,60,70,0,1,0,0,0,0,0:21:28,Nick Zakoske,Jonyull Kosinski
11/1/2014,2015,1,1698,0:22:55,0,,0,Virginia Quidditch Club,120,George Mason Club Quidditch,40,50,1,0,0,0,0,0,0:22:55,Nick Zakoske,Quinn Ogden
11/1/2014,2015,1,1699,0:21:01,0,,0,Appalachian Apparators Quidditch,160,Grove City Legion of Broom,50,140,0,1,0,0,0,0,0:21:01,Anthony Cerone,Quinn Ogden
11/1/2014,2015,1,1700,0:21:09,0,,0,Hopkins Hallows,140,Grove City Legion of Broom,50,60,1,0,0,0,0,0,0:21:09,Erik Morlock,Stan Binmitende
11/1/2014,2015,1,1701,0:19:20,0,,0,Lock Haven University Quidditch,130,Grove City Legion of Broom,20,80,1,0,0,0,0,0,0:19:20,Andrew McGregor,Chris Champitto
11/1/2014,2015,1,1702,0:18:18,0,,0,Richmond Quidditch,180,Grove City Legion of Broom,10,140,1,0,0,0,0,0,0:18:18,Michael Clark-Polner,Michael Johnson
11/1/2014,2015,1,1703,0:20:07,0,,0,Appalachian Apparators Quidditch,140,Hopkins Hallows,70,40,1,0,0,0,0,0,0:20:07,Michael Clark-Polner,Harry Greenhouse
11/1/2014,2015,1,1704,0:19:48,0,,0,Richmond Quidditch,90,Hopkins Hallows,120,0,0,1,0,0,0,0,0:19:48,Michael Clark-Polner,Nathan Love
11/1/2014,2015,1,1705,0:20:00,0,,0,District of Columbia Quidditch Club,150,Horn Tailed Horcruxes Quidditch Team,40,80,1,0,0,0,0,0,0:20:00,Dylan Meyer,Chris Champitto
11/1/2014,2015,1,1706,0:00:00,0,,0,Maryland Quidditch,150,Horn Tailed Horcruxes Quidditch Team,0,120,1,0,0,0,0,0,0:00:00,N/A,N/A
11/1/2014,2015,1,1707,0:18:54,0,,0,Penn State University Nittany Lions,170,Horn Tailed Horcruxes Quidditch Team,50,150,0,1,0,0,0,0,0:18:54,Dylan Meyer,Nathan Love
11/1/2014,2015,1,1708,0:31:30,0,,0,West Virginia Mountaineers,130,Horn Tailed Horcruxes Quidditch Team,50,50,1,0,0,0,0,0,0:31:30,Nick Zakoske,Luis Lucas-Tzun
11/1/2014,2015,0,1709,0:21:00,0,,0,SUNY Geneseo,90,Ithaca Community Quidditch Team,60,60,0,1,0,0,0,0,0:21:00,Dom Schumacher,
11/1/2014,2015,1,1710,0:26:30,0,,0,Appalachian Apparators Quidditch,150,Lock Haven University Quidditch,30,90,1,0,0,0,0,0,0:26:30,Andrew McGregor,Harry Greenhouse
11/1/2014,2015,1,1711,0:18:30,0,,0,Hopkins Hallows,40,Lock Haven University Quidditch,90,-20,0,1,0,0,0,0,0:18:30,Michael Clark-Polner,Jack Harver
11/1/2014,2015,1,1712,0:18:11,0,,0,Richmond Quidditch,90,Lock Haven University Quidditch,30,30,1,0,0,0,0,0,0:18:11,Alex Krall,Dan McMahon
